date,kinetic_score,narrative_volume,sentiment_score
2018-05-26,2,37,0.5447616937661409
2018-05-27,2,21,0.41484865159586914
2018-05-28,2,37,0.5323104975745007
2018-05-29,3,41,0.5068936674469642
2018-05-30,1,45,0.5747327055231725
2018-05-31,3,29,0.3682998560739106
2018-06-01,1,55,0.49020344800469223
2018-06-02,3,52,0.405536244175436
2018-06-03,0,47,0.35778346758223745
2018-06-04,3,32,0.3255345296688583
2018-06-05,0,41,0.5335565398349904
2018-06-06,1,41,0.7143571583398551
2018-06-07,1,57,0.5090274619061789
2018-06-08,2,58,0.5845420046154978
2018-06-09,4,65,0.5023952667107794
2018-06-10,1,50,0.39171993985870024
2018-06-11,0,29,0.2845143328134231
2018-06-12,2,52,0.36815257829576087
2018-06-13,1,28,0.435096333327047
2018-06-14,0,13,0.4445705133482188
2018-06-15,2,29,0.5016669308648123
2018-06-16,1,32,0.4335464341950304
2018-06-17,3,32,0.5174280468746776
2018-06-18,1,65,0.3392895545399979
2018-06-19,0,37,0.6003992988582689
2018-06-20,2,28,0.47037017981388496
2018-06-21,0,25,0.37221833124091247
2018-06-22,2,44,0.3727332857726529
2018-06-23,1,32,0.3771684850052114
2018-06-24,1,40,0.4369654854012792
2018-06-25,0,27,0.5212998430172389
2018-06-26,0,48,0.35595862254320976
2018-06-27,3,33,0.3562644317776679
2018-06-28,1,23,0.6264686934262719
2018-06-29,3,53,0.27468929530617847
2018-06-30,1,52,0.23301223129591414
2018-07-01,1,49,0.44690417493634266
2018-07-02,2,43,0.27898316073433743
2018-07-03,1,41,0.4316016663647321
2018-07-04,2,23,0.5051863655309501
2018-07-05,3,56,0.6070494635261139
2018-07-06,1,38,0.5306593247913687
2018-07-07,1,36,0.4698558362896292
2018-07-08,1,24,0.3701560952582946
2018-07-09,2,30,0.713238206483739
2018-07-10,3,34,0.46220098146453614
2018-07-11,2,36,0.474252042561252
2018-07-12,0,39,0.627080063563551
2018-07-13,2,44,0.5032595109370551
2018-07-14,1,22,0.5644135202616418
2018-07-15,0,39,0.5120672097550678
2018-07-16,0,50,0.46196056688870696
2018-07-17,5,24,0.44420950926622155
2018-07-18,2,44,0.4707687687163111
2018-07-19,0,48,0.4633847654246
2018-07-20,0,29,0.5553152853332903
2018-07-21,6,25,0.5001033343517345
2018-07-22,0,42,0.4021251378336523
2018-07-23,2,44,0.2570315403685843
2018-07-24,2,42,0.5389630795623437
2018-07-25,1,40,0.5565480375065351
2018-07-26,4,34,0.20153884209141854
2018-07-27,4,55,0.39771399728467316
2018-07-28,1,26,0.35813480535158015
2018-07-29,1,39,0.4734214732536521
2018-07-30,2,38,0.3674415156982539
2018-07-31,4,41,0.4992451264008149
2018-08-01,2,34,0.39010756034406646
2018-08-02,0,33,0.5689016531107551
2018-08-03,0,36,0.3326429792987875
2018-08-04,2,34,0.513293181775551
2018-08-05,1,55,0.6295877673095522
2018-08-06,0,36,0.5083800376156291
2018-08-07,0,42,0.4834456789987025
2018-08-08,2,22,0.32426596995711554
2018-08-09,1,31,0.4491721925449951
2018-08-10,0,34,0.47237879516388986
2018-08-11,2,52,0.48431350510168736
2018-08-12,2,45,0.41407079092129406
2018-08-13,6,50,0.6031688801240915
2018-08-14,1,36,0.3666441012720733
2018-08-15,1,44,0.4900412029238437
2018-08-16,1,48,0.3010606940350694
2018-08-17,2,46,0.6663254723305461
2018-08-18,1,42,0.6077453279763474
2018-08-19,2,41,0.4908512348377426
2018-08-20,0,50,0.34734847005889397
2018-08-21,0,21,0.546501496106323
2018-08-22,1,43,0.3974194612687043
2018-08-23,0,55,0.44342497389270125
2018-08-24,2,27,0.43222596785125944
2018-08-25,2,42,0.39359213692632716
2018-08-26,1,46,0.44008241362206174
2018-08-27,2,48,0.4293432831568671
2018-08-28,1,40,0.42705973972696476
2018-08-29,2,43,0.4956753219153784
2018-08-30,4,52,0.49914045670194973
2018-08-31,1,43,0.3742600483101691
2018-09-01,1,32,0.4485710968610031
2018-09-02,1,33,0.5495752236681356
2018-09-03,1,38,0.3811840309899728
2018-09-04,2,47,0.4925457561784965
2018-09-05,1,30,0.445228864385802
2018-09-06,2,64,0.4477396910555181
2018-09-07,2,42,0.24582651315757093
2018-09-08,0,37,0.4413861554516636
2018-09-09,0,29,0.42188997071140455
2018-09-10,3,53,0.542463368291277
2018-09-11,0,58,0.4857925728691769
2018-09-12,3,41,0.5450145470998832
2018-09-13,3,36,0.4704549396090746
2018-09-14,0,33,0.40161141659456784
2018-09-15,1,45,0.3926299996061421
2018-09-16,2,30,0.5253325760377241
2018-09-17,3,34,0.47115949703803933
2018-09-18,0,37,0.28314159261224103
2018-09-19,3,27,0.30356251197901796
2018-09-20,1,42,0.5547098302612155
2018-09-21,2,23,0.3927231575451474
2018-09-22,2,54,0.5880091354147452
2018-09-23,1,44,0.47606737658239073
2018-09-24,0,43,0.42085100210065096
2018-09-25,1,38,0.556240150987512
2018-09-26,1,28,0.48192233421955466
2018-09-27,2,27,0.5660826787378519
2018-09-28,1,39,0.49770408272231215
2018-09-29,1,40,0.321700777581143
2018-09-30,2,46,0.310800366281199
2018-10-01,1,48,0.5722500914886881
2018-10-02,3,36,0.48797261869401237
2018-10-03,0,39,0.44627777634901583
2018-10-04,2,38,0.34650451354678674
2018-10-05,2,49,0.48464884758979926
2018-10-06,2,31,0.4903390023354078
2018-10-07,0,51,0.3460094072874469
2018-10-08,0,42,0.38492864626549106
2018-10-09,2,48,0.4995681887972605
2018-10-10,3,42,0.5550654396007613
2018-10-11,0,41,0.4949228434919746
2018-10-12,1,29,0.6131125852281872
2018-10-13,1,50,0.42476199565355505
2018-10-14,4,51,0.3272392184863008
2018-10-15,3,38,0.4625576453471542
2018-10-16,1,29,0.3059949117405706
2018-10-17,2,24,0.4196464014422802
2018-10-18,1,41,0.3799884126794992
2018-10-19,2,49,0.41751686164913776
2018-10-20,2,28,0.29672041477376543
2018-10-21,2,53,0.506390912005236
2018-10-22,3,47,0.4781191423969376
2018-10-23,2,38,0.505307327644048
2018-10-24,0,23,0.440166037320525
2018-10-25,1,41,0.58920022863446
2018-10-26,1,30,0.5440771187988216
2018-10-27,1,45,0.35316555451363646
2018-10-28,0,58,0.47222827174582843
2018-10-29,0,24,0.4940474737960399
2018-10-30,3,41,0.4070594458874747
2018-10-31,4,44,0.3203624080736158
2018-11-01,3,47,0.37991683211339144
2018-11-02,2,33,0.4778994162223802
2018-11-03,2,45,0.37650895855222005
2018-11-04,1,52,0.6123396562299046
2018-11-05,1,54,0.28146890612380593
2018-11-06,2,31,0.6139116805444067
2018-11-07,2,43,0.39658516503119035
2018-11-08,1,28,0.3788701375239462
2018-11-09,1,32,0.45334587709923024
2018-11-10,1,50,0.46085426760284387
2018-11-11,2,52,0.32903589813087947
2018-11-12,4,40,0.38191127179609186
2018-11-13,1,30,0.5129413584886787
2018-11-14,1,55,0.419321960712863
2018-11-15,2,29,0.4183591550305198
2018-11-16,4,32,0.47253427536890674
2018-11-17,1,45,0.5082395959984063
2018-11-18,1,29,0.36102538982134313
2018-11-19,1,40,0.5208089121856676
2018-11-20,1,61,0.336854697934757
2018-11-21,4,40,0.44011103468088575
2018-11-22,4,34,0.42636452629110044
2018-11-23,1,29,0.5813068515588715
2018-11-24,3,64,0.41998597156075085
2018-11-25,1,14,0.4563956786910933
2018-11-26,0,33,0.4313028697014554
2018-11-27,0,45,0.4553988418445793
2018-11-28,1,11,0.4793269314133503
2018-11-29,0,27,0.5099928729996205
2018-11-30,2,33,0.4437343043797556
2018-12-01,1,34,0.4089068843700816
2018-12-02,0,33,0.4197530313511872
2018-12-03,1,41,0.45030460201534145
2018-12-04,2,44,0.6788682068797672
2018-12-05,1,38,0.5489369438282131
2018-12-06,0,28,0.26980195624199804
2018-12-07,3,34,0.190895770785509
2018-12-08,0,48,0.37035598189404206
2018-12-09,0,25,0.4683359919779156
2018-12-10,0,30,0.4469061002844376
2018-12-11,2,39,0.3566732040926804
2018-12-12,0,51,0.36370946612495014
2018-12-13,1,31,0.22236264914079978
2018-12-14,4,33,0.6326009713546936
2018-12-15,1,61,0.3894285076996662
2018-12-16,4,28,0.45626853968868736
2018-12-17,3,42,0.40451796841115467
2018-12-18,0,26,0.35283859614893487
2018-12-19,2,35,0.40639465123501206
2018-12-20,0,51,0.5218953310665067
2018-12-21,1,49,0.37432049114305394
2018-12-22,2,42,0.3574379150225634
2018-12-23,3,54,0.6299271575019
2018-12-24,3,45,0.42896298414389544
2018-12-25,1,22,0.2552116486678837
2018-12-26,2,37,0.42231867001110796
2018-12-27,2,43,0.4765898479813848
2018-12-28,2,37,0.6107345576019994
2018-12-29,4,43,0.45303116574943425
2018-12-30,1,39,0.44141067502822084
2018-12-31,2,52,0.4521271576736062
2019-01-01,3,45,0.27392372408441823
2019-01-02,4,37,0.4480376514189526
2019-01-03,1,52,0.40771880389144566
2019-01-04,0,56,0.48946715298229815
2019-01-05,1,51,0.3890217095680618
2019-01-06,1,32,0.5148280433843859
2019-01-07,2,35,0.36796561754693047
2019-01-08,3,45,0.48387205028696356
2019-01-09,2,24,0.5762584103427182
2019-01-10,1,34,0.7058199285668252
2019-01-11,1,55,0.6506092888159123
2019-01-12,3,47,0.3948814283671467
2019-01-13,1,38,0.4046771950672725
2019-01-14,4,35,0.36139575456683265
2019-01-15,1,44,0.313453797780782
2019-01-16,4,52,0.5082097703468615
2019-01-17,0,51,0.4195776118828186
2019-01-18,1,27,0.4848644344334221
2019-01-19,1,34,0.5271438991915824
2019-01-20,1,50,0.4305054791571042
2019-01-21,1,38,0.5890499781240747
2019-01-22,1,42,0.41215459481535405
2019-01-23,1,49,0.5278109186126018
2019-01-24,0,30,0.4801791899819466
2019-01-25,3,38,0.4296326249823034
2019-01-26,1,37,0.4867365506816178
2019-01-27,1,54,0.42288763989574313
2019-01-28,0,34,0.44859804617424115
2019-01-29,0,15,0.538404539636105
2019-01-30,2,42,0.4587331057915409
2019-01-31,2,24,0.3970947322653705
2019-02-01,2,28,0.5067055517388103
2019-02-02,3,31,0.4184735155758454
2019-02-03,0,32,0.3689747562985619
2019-02-04,3,44,0.5193105607263144
2019-02-05,0,43,0.6311504812593517
2019-02-06,0,29,0.15786495165053926
2019-02-07,0,35,0.6510009289300002
2019-02-08,2,40,0.37719970587708657
2019-02-09,2,33,0.5102477209439482
2019-02-10,1,51,0.37316350526859277
2019-02-11,1,36,0.5011415500929954
2019-02-12,3,39,0.3764141550677165
2019-02-13,3,50,0.5005424093216699
2019-02-14,13,521,0.1
2019-02-15,4,40,0.535277367512222
2019-02-16,0,49,0.5156360869828549
2019-02-17,3,34,0.3984282930066998
2019-02-18,2,60,0.34324670857457273
2019-02-19,0,41,0.4741238137655348
2019-02-20,2,29,0.49283070972076487
2019-02-21,2,40,0.4233085287985679
2019-02-22,3,31,0.5096442339560672
2019-02-23,4,53,0.43819314730089215
2019-02-24,1,52,0.4477131937701118
2019-02-25,1,48,0.5046733568201379
2019-02-26,50,834,0.05
2019-02-27,81,1047,0.05
2019-02-28,1,38,0.5725132348167874
2019-03-01,2,28,0.5687679388461564
2019-03-02,1,42,0.4241095026295923
2019-03-03,1,48,0.3154020319753251
2019-03-04,2,50,0.3183251153177943
2019-03-05,5,42,0.5150381788721269
2019-03-06,1,22,0.2223008792466949
2019-03-07,2,34,0.4409466717695839
2019-03-08,2,35,0.5250586853835777
2019-03-09,3,48,0.39732445673450095
2019-03-10,2,43,0.6338183676795123
2019-03-11,0,21,0.4203732556491118
2019-03-12,1,50,0.3636048778579194
2019-03-13,0,49,0.6210613372581926
2019-03-14,1,38,0.43311782768099893
2019-03-15,1,40,0.5661878302608191
2019-03-16,0,43,0.5663508767954987
2019-03-17,0,49,0.5001094169939846
2019-03-18,3,33,0.2669367103143543
2019-03-19,3,56,0.5814914453584048
2019-03-20,2,30,0.4530161572535125
2019-03-21,1,44,0.4643339167606231
2019-03-22,3,38,0.43156433492829044
2019-03-23,1,37,0.24321452735640076
2019-03-24,0,24,0.5260055963689603
2019-03-25,0,37,0.4506868254939037
2019-03-26,0,36,0.3747843594409417
2019-03-27,3,38,0.5171340076450466
2019-03-28,0,31,0.4768661426683773
2019-03-29,1,39,0.5576146312640013
2019-03-30,2,32,0.2986285607387173
2019-03-31,1,42,0.5008725023229934
2019-04-01,1,35,0.46467930119855494
2019-04-02,1,56,0.5396839315865531
2019-04-03,0,31,0.2290848380911299
2019-04-04,1,55,0.4009062550128635
2019-04-05,0,37,0.384999741917654
2019-04-06,3,39,0.45188496229448477
2019-04-07,5,28,0.4608559705776523
2019-04-08,0,23,0.3854430571351525
2019-04-09,2,41,0.3472324859074042
2019-04-10,2,44,0.5345601514466951
2019-04-11,2,50,0.3829379790923355
2019-04-12,5,47,0.2751468026761819
2019-04-13,1,50,0.5626705136827583
2019-04-14,1,28,0.42850789697112646
2019-04-15,2,40,0.43386557883482063
2019-04-16,1,38,0.37862461437293493
2019-04-17,1,23,0.577248744659874
2019-04-18,0,39,0.4780161158819607
2019-04-19,1,35,0.4485547729121721
2019-04-20,2,29,0.4138188660767433
2019-04-21,0,37,0.6098647170504717
2019-04-22,2,39,0.4728982425061078
2019-04-23,4,38,0.49477169258102777
2019-04-24,1,28,0.4642943094763707
2019-04-25,3,21,0.3957326200265978
2019-04-26,1,38,0.4027909422302873
2019-04-27,2,49,0.2675275953099261
2019-04-28,0,60,0.35806154084135766
2019-04-29,1,51,0.6458347454220594
2019-04-30,1,35,0.43940516456958645
2019-05-01,2,42,0.6269116700263286
2019-05-02,1,36,0.47801213889694494
2019-05-03,1,38,0.33274083911472574
2019-05-04,4,30,0.38462336613511805
2019-05-05,2,67,0.4230281468442664
2019-05-06,4,45,0.45895806812552487
2019-05-07,0,51,0.42955450203147755
2019-05-08,1,38,0.5503566560183285
2019-05-09,3,59,0.4258585589579794
2019-05-10,2,30,0.31203818352110696
2019-05-11,2,34,0.5356617104625678
2019-05-12,0,47,0.5016178287114959
2019-05-13,1,48,0.5254291329813574
2019-05-14,4,31,0.4475972141919396
2019-05-15,1,38,0.39515603281730105
2019-05-16,0,21,0.47132937073729386
2019-05-17,0,54,0.4503084126825027
2019-05-18,1,38,0.3790427707046775
2019-05-19,1,48,0.38700947452815876
2019-05-20,3,24,0.4367483320458104
2019-05-21,3,31,0.48350371252624674
2019-05-22,2,58,0.5738946352939438
2019-05-23,0,28,0.528218260795576
2019-05-24,4,43,0.39910363742925015
2019-05-25,1,33,0.40907175618868963
2019-05-26,1,31,0.5621030667324471
2019-05-27,0,33,0.45153789813721057
2019-05-28,1,31,0.5625587771040343
2019-05-29,0,26,0.36807421402785023
2019-05-30,2,38,0.5444971665388731
2019-05-31,3,39,0.648169180640003
2019-06-01,2,49,0.5736130721806219
2019-06-02,4,42,0.4215316964327417
2019-06-03,1,44,0.4375024213641734
2019-06-04,1,25,0.4290547434350924
2019-06-05,1,52,0.417990801905561
2019-06-06,1,36,0.660380609212741
2019-06-07,1,49,0.6102253225606911
2019-06-08,1,52,0.5310062304052692
2019-06-09,1,55,0.3738592456715195
2019-06-10,0,36,0.5103187431082343
2019-06-11,1,40,0.3497812544218527
2019-06-12,2,24,0.3366184404913117
2019-06-13,0,37,0.35056506253914876
2019-06-14,1,64,0.5284604287898024
2019-06-15,0,45,0.44583191976101066
2019-06-16,2,47,0.5218185725707934
2019-06-17,2,37,0.4692234764195231
2019-06-18,1,49,0.37577704798083655
2019-06-19,1,49,0.31485542351080287
2019-06-20,2,41,0.47439531979085003
2019-06-21,2,36,0.4320375999764763
2019-06-22,1,56,0.43924408681410915
2019-06-23,1,45,0.4551626376711208
2019-06-24,0,27,0.38836385919605226
2019-06-25,0,43,0.35058199075982127
2019-06-26,2,44,0.5640149038521267
2019-06-27,2,46,0.42632313970359403
2019-06-28,1,43,0.5119926332395806
2019-06-29,0,31,0.6589538721694774
2019-06-30,0,40,0.5084572627949568
2019-07-01,1,34,0.47246257853890195
2019-07-02,1,61,0.2605526931163035
2019-07-03,1,37,0.32678576701851675
2019-07-04,0,35,0.508855326977072
2019-07-05,1,24,0.4962172666081943
2019-07-06,2,41,0.4541379052585848
2019-07-07,0,44,0.45191477774157524
2019-07-08,1,58,0.43090962082727013
2019-07-09,1,30,0.49724062778803774
2019-07-10,2,46,0.42925224773161275
2019-07-11,1,33,0.3415808608977675
2019-07-12,2,35,0.4433867385374178
2019-07-13,2,32,0.29336502670359077
2019-07-14,2,33,0.5821304032273013
2019-07-15,4,51,0.3907733469174885
2019-07-16,1,53,0.3255168761781843
2019-07-17,1,24,0.4532575577408562
2019-07-18,0,35,0.5186318456956701
2019-07-19,3,56,0.4604355937523213
2019-07-20,1,38,0.542165011192446
2019-07-21,2,44,0.31744900883175936
2019-07-22,0,48,0.4079238206318947
2019-07-23,0,40,0.5209641290505808
2019-07-24,3,50,0.5240590868103047
2019-07-25,1,41,0.5552528941349664
2019-07-26,1,46,0.19416316167428976
2019-07-27,0,29,0.34141748711148145
2019-07-28,1,46,0.3351205964841344
2019-07-29,3,51,0.35188344688603185
2019-07-30,1,47,0.42484611139555045
2019-07-31,4,34,0.47285765275178976
2019-08-01,2,44,0.590159859294643
2019-08-02,1,46,0.2996919698240182
2019-08-03,1,36,0.47502002062516946
2019-08-04,2,50,0.5495532469083081
2019-08-05,3,35,0.5176598016615848
2019-08-06,1,27,0.32777881913270784
2019-08-07,6,29,0.4112900297525599
2019-08-08,2,39,0.4954795169642381
2019-08-09,1,41,0.58196444944773
2019-08-10,1,58,0.45399363972146906
2019-08-11,1,42,0.5886758066131154
2019-08-12,1,28,0.3487905114202423
2019-08-13,3,51,0.643470599843339
2019-08-14,2,36,0.4643388467342251
2019-08-15,1,29,0.3147329714156466
2019-08-16,1,33,0.6033727709916499
2019-08-17,0,32,0.5431979754959575
2019-08-18,2,38,0.3951712703509399
2019-08-19,4,55,0.4005219054233117
2019-08-20,0,30,0.3542849085104957
2019-08-21,2,26,0.457747371873723
2019-08-22,1,55,0.38866391874817174
2019-08-23,2,25,0.3849976065593102
2019-08-24,0,22,0.43719582937253887
2019-08-25,1,40,0.48959356756267736
2019-08-26,0,34,0.4228344889673947
2019-08-27,3,48,0.33517367112473817
2019-08-28,2,46,0.2963476385056217
2019-08-29,2,45,0.4840589216400497
2019-08-30,0,56,0.5224723857894259
2019-08-31,2,24,0.5014254756017835
2019-09-01,2,36,0.4920452477247559
2019-09-02,2,39,0.43256457420971645
2019-09-03,0,43,0.46896608770634207
2019-09-04,1,56,0.40075539256694825
2019-09-05,0,57,0.5881454078690487
2019-09-06,1,34,0.476348721533106
2019-09-07,0,43,0.5067941743075132
2019-09-08,0,32,0.38094589476837404
2019-09-09,1,39,0.3784240010889248
2019-09-10,3,44,0.49720022709192746
2019-09-11,2,54,0.5181339503185609
2019-09-12,2,46,0.42906861804206387
2019-09-13,2,48,0.4230358374703139
2019-09-14,3,48,0.3482676092202595
2019-09-15,1,45,0.4684247913944103
2019-09-16,0,34,0.5359587886979802
2019-09-17,1,40,0.25803268438023436
2019-09-18,0,47,0.44834642497523747
2019-09-19,0,35,0.5943632003468814
2019-09-20,1,37,0.42202398315041656
2019-09-21,0,45,0.34611402102131195
2019-09-22,3,29,0.33829258575382537
2019-09-23,1,18,0.5032833300796801
2019-09-24,3,28,0.3136627375278842
2019-09-25,3,50,0.23597341212220208
2019-09-26,1,44,0.5346997087689459
2019-09-27,4,44,0.3573618870018462
2019-09-28,0,29,0.5243815698500458
2019-09-29,0,49,0.5418454443942414
2019-09-30,1,32,0.3241495089324665
2019-10-01,0,41,0.2972780077528626
2019-10-02,1,38,0.3907073466951978
2019-10-03,1,41,0.49450358641161896
2019-10-04,2,58,0.4889614177370904
2019-10-05,1,13,0.4503375506597161
2019-10-06,3,30,0.4755383755674317
2019-10-07,1,30,0.5151136241823657
2019-10-08,2,13,0.4759573561480221
2019-10-09,0,66,0.33880329742258364
2019-10-10,2,52,0.46320209226175574
2019-10-11,3,37,0.5930155636559878
2019-10-12,0,31,0.4436475425384645
2019-10-13,3,48,0.2253110666015395
2019-10-14,1,33,0.47112836922794726
2019-10-15,2,29,0.3811282333577085
2019-10-16,1,38,0.38823908181992134
2019-10-17,2,46,0.33623143295751834
2019-10-18,1,45,0.5168340488718081
2019-10-19,1,44,0.5955822322146767
2019-10-20,4,50,0.6026186317361661
2019-10-21,1,41,0.43821259354184044
2019-10-22,4,41,0.5441310580767483
2019-10-23,1,58,0.42819541046076265
2019-10-24,1,29,0.37152380918722966
2019-10-25,0,48,0.4343257924217724
2019-10-26,1,42,0.40206631385591485
2019-10-27,2,33,0.5354525227066615
2019-10-28,1,41,0.5053251219984783
2019-10-29,1,45,0.3551651995775799
2019-10-30,0,24,0.5117874800464568
2019-10-31,4,42,0.3961158143807262
2019-11-01,1,43,0.29351972286379446
2019-11-02,0,27,0.5664665208501571
2019-11-03,5,35,0.5144628246317697
2019-11-04,1,51,0.36887428808628075
2019-11-05,3,39,0.3996210415896063
2019-11-06,0,39,0.43655032155982676
2019-11-07,2,27,0.5191881144855087
2019-11-08,0,46,0.582893331953541
2019-11-09,1,43,0.5590980425185967
2019-11-10,3,41,0.4523903043284956
2019-11-11,3,44,0.31006938251980587
2019-11-12,3,46,0.5385231482988991
2019-11-13,1,59,0.39942532957380633
2019-11-14,3,59,0.45036956718478477
2019-11-15,2,44,0.34780258896092037
2019-11-16,1,36,0.631994885054967
2019-11-17,2,55,0.5353975976552223
2019-11-18,4,28,0.4187457262899836
2019-11-19,1,41,0.526527643836476
2019-11-20,1,31,0.4350994800636135
2019-11-21,4,46,0.36956842403400075
2019-11-22,3,42,0.5320344012612457
2019-11-23,3,34,0.4303533416571903
2019-11-24,4,33,0.43223060228866
2019-11-25,0,38,0.2951381701136253
2019-11-26,1,37,0.42585025541292215
2019-11-27,4,33,0.5551895057265605
2019-11-28,1,36,0.3919856348497224
2019-11-29,2,45,0.3942576946891679
2019-11-30,0,48,0.41197584440697965
2019-12-01,0,39,0.36515713658091853
